%time,CO2air,co2_dos
43939.71181,892,0.0028
43939.71528,845,0.0014
43939.71875,818,0
43939.72222,794,0
43939.72569,755,0
43939.72917,732,0
43939.73264,695,0
43939.73611,696,0
43939.73958,689,0
43939.74306,653,0
43939.74653,625,0
43939.75,595,0
43939.75347,585,0
43939.75694,579,0
43939.76042,575,0
43939.76389,551,0
43939.76736,542,0
43939.77083,522,0
43939.77431,518,0
43939.77778,502,0
43939.78125,493,0
43939.78472,502,0
43939.78819,493,0
43939.79167,490,0
43939.79514,511,0
43939.79861,498,0
43939.80208,498,0
43939.80556,489,0
43939.80903,489,0
43939.8125,498,0
43939.81597,492,0
43939.81944,493,0
43939.82292,494,0
43939.82639,489,0
43939.82986,506,0
43939.83333,525,0
43939.83681,497,0
43939.84028,500,0
43939.84375,502,0
43939.84722,498,0
43939.85069,511,0
43939.85417,530,0
43939.85764,507,0
43939.86111,513,0
43939.86458,541,0
43939.86806,508,0
43939.87153,553,0
43939.875,547,0
43939.87847,520,0
43939.88194,525,0
43939.88542,534,0
43939.88889,532,0
43939.89236,575,0
43939.89583,528,0
43939.89931,536,0
43939.90278,535,0
43939.90625,557,0
43939.90972,537,0
43939.91319,578,0
43939.91667,554,0
43939.92014,579,0
43939.92361,539,0
43939.92708,570,0
43939.93056,542,0
43939.93403,534,0
43939.9375,553,0
43939.94097,536,0
43939.94444,535,0
43939.94792,542,0
43939.95139,537,0
43939.95486,531,0
43939.95833,560,0
43939.96181,554,0
43939.96528,546,0
43939.96875,556,0
43939.97222,569,0
43939.97569,559,0
43939.97917,569,0
43939.98264,579,0
43939.98611,551,0
43939.98958,548,0
43939.99306,584,0
43939.99653,548,0
43940,555,0
43940.00347,596,0.0033
43940.00694,739,0.0067
43940.01042,895,0.01
43940.01389,986,0.0085
43940.01736,935,0.0071
43940.02083,900,0.0056
43940.02431,890,0.0044
43940.02778,965,0.0033
43940.03125,923,0.0021
43940.03472,877,0.0023
43940.03819,929,0.0024
43940.04167,992,0.0026
43940.04514,953,0.0017
43940.04861,886,0.0009
43940.05208,863,0
43940.05556,924,0.0019
43940.05903,1008,0.0038
43940.0625,976,0.0058
43940.06597,926,0.0042
43940.06944,871,0.0026
43940.07292,898,0.001
43940.07639,991,0.0021
43940.07986,1046,0.0033
43940.08333,930,0.0045
43940.08681,893,0.0039
43940.09028,884,0.0033
43940.09375,962,0.0028
43940.09722,1001,0.0021
43940.10069,916,0.0014
43940.10417,882,0.0007
43940.10764,874,0.0028
43940.11111,944,0.0049
43940.11458,998,0.007
43940.11806,967,0.005
43940.12153,937,0.0029
43940.125,901,0.0009
43940.12847,899,0.002
43940.13194,948,0.0031
43940.13542,957,0.0042
43940.13889,882,0.0043
43940.14236,896,0.0044
43940.14583,978,0.0045
43940.14931,966,0.0036
43940.15278,924,0.0027
43940.15625,916,0.0018
43940.15972,864,0.0028
43940.16319,892,0.0039
43940.16667,948,0.005
43940.17014,974,0.0039
43940.17361,915,0.0028
43940.17708,876,0.0017
43940.18056,904,0.0029
43940.18403,954,0.004
43940.1875,965,0.0052
43940.19097,925,0.0041
43940.19444,871,0.003
43940.19792,916,0.002
43940.20139,978,0.0025
43940.20486,981,0.0031
43940.20833,949,0.0036
43940.21181,889,0.0036
43940.21528,906,0.0035
43940.21875,974,0.0034
43940.22222,982,0.0025
43940.22569,922,0.0015
43940.22917,875,0.0005
43940.23264,891,0.0021
43940.23611,950,0.0037
43940.23958,977,0.0052
43940.24306,921,0.0037
43940.24653,913,0.0022
43940.25,868,0.0007
43940.25347,869,0.005
43940.25694,960,0.0094
43940.26042,1039,0.0137
43940.26389,1016,0.0101
43940.26736,978,0.0065
43940.27083,902,0.0029
43940.27431,874,0.0031
43940.27778,889,0.0033
43940.28125,970,0.0036
43940.28472,990,0.0025
43940.28819,971,0.0014
43940.29167,909,0.0003
43940.29514,869,0.0013
43940.29861,874,0.0024
43940.30208,993,0.0035
43940.30556,1009,0.0031
43940.30903,978,0.0028
43940.3125,962,0.0025
43940.31597,949,0.0023
43940.31944,941,0.002
43940.32292,912,0.0018
43940.32639,909,0.0028
43940.32986,941,0.0038
43940.33333,943,0.0048
43940.33681,929,0.0058
43940.34028,893,0.0068
43940.34375,912,0.0078
43940.34722,945,0.0083
43940.35069,929,0.0089
43940.35417,904,0.0095
43940.35764,874,0.0107
43940.36111,984,0.0119
43940.36458,964,0.0132
43940.36806,932,0.0112
43940.37153,904,0.0091
43940.375,877,0.0071
43940.37847,904,0.0094
43940.38194,1006,0.0118
43940.38542,923,0.0142
43940.38889,833,0.0138
43940.39236,873,0.0134
43940.39583,968,0.013
43940.39931,923,0.0125
43940.40278,848,0.012
43940.40625,838,0.0115
43940.40972,884,0.0127
43940.41319,895,0.0138
43940.41667,924,0.015
43940.42014,822,0.015
43940.42361,824,0.015
43940.42708,852,0.015
43940.43056,862,0.015
43940.43403,916,0.015
43940.4375,957,0.015
43940.44097,927,0.014
43940.44444,831,0.013
43940.44792,785,0.012
43940.45139,776,0.013
43940.45486,794,0.014
43940.45833,810,0.015
43940.46181,843,0.015
43940.46528,871,0.015
43940.46875,827,0.015
43940.47222,794,0.0146
43940.47569,769,0.0142
43940.47917,771,0.0139
43940.48264,733,0.013
43940.48611,712,0.0122
43940.48958,667,0.0114
43940.49306,668,0.0119
43940.49653,663,0.0125
43940.5,691,0.013
43940.50347,676,0.0118
43940.50694,610,0.0106
43940.51042,626,0.0095
43940.51389,609,0.0101
43940.51736,604,0.0107
43940.52083,606,0.0113
43940.52431,605,0.0118
43940.52778,626,0.0123
43940.53125,619,0.0128
43940.53472,664,0.0124
43940.53819,630,0.0119
43940.54167,637,0.0115
43940.54514,622,0.0112
43940.54861,619,0.0108
43940.55208,605,0.0105
43940.55556,603,0.0104
43940.55903,614,0.0103
43940.5625,584,0.0102
43940.56597,586,0.0102
43940.56944,588,0.0102
43940.57292,596,0.0102
43940.57639,582,0.0103
43940.57986,597,0.0103
43940.58333,594,0.0104
43940.58681,591,0.0102
43940.59028,595,0.01
43940.59375,606,0.0098
43940.59722,598,0.0099
43940.60069,613,0.01
43940.60417,620,0.0102
43940.60764,620,0.0101
43940.61111,635,0.01
43940.61458,619,0.0099
43940.61806,632,0.0102
43940.62153,667,0.0105
43940.625,663,0.0109
43940.62847,669,0.0091
43940.63194,631,0.0073
43940.63542,591,0.0055
43940.63889,614,0.0061
43940.64236,591,0.0067
43940.64583,595,0.0073
43940.64931,596,0.0074
43940.65278,595,0.0075
43940.65625,613,0.0076
43940.65972,605,0.0076
43940.66319,628,0.0077
43940.66667,609,0.0077
43940.67014,624,0.0072
43940.67361,609,0.0068
43940.67708,652,0.0064
43940.68056,642,0.0058
43940.68403,621,0.0052
43940.6875,643,0.0047
43940.69097,620,0.0045
43940.69444,611,0.0043
43940.69792,617,0.0042
43940.70139,658,0.0045
43940.70486,666,0.0048
43940.70833,684,0.005
43940.71181,605,0.0034
43940.71528,509,0.0017
43940.71875,478,0
43940.72222,459,0
43940.72569,437,0
43940.72917,421,0
43940.73264,421,0
43940.73611,418,0
43940.73958,415,0
43940.74306,394,0
43940.74653,413,0
43940.75,415,0
43940.75347,409,0
43940.75694,403,0
43940.76042,417,0
43940.76389,413,0
43940.76736,419,0
43940.77083,424,0
43940.77431,431,0
43940.77778,429,0
43940.78125,430,0
43940.78472,441,0.0001
43940.78819,434,0.0001
43940.79167,444,0.0002
43940.79514,442,0.0001
43940.79861,451,0.0001
43940.80208,439,0
43940.80556,442,0
43940.80903,444,0
43940.8125,440,0
43940.81597,446,0
43940.81944,446,0
43940.82292,456,0
43940.82639,465,0
43940.82986,452,0
43940.83333,457,0
43940.83681,462,0
43940.84028,452,0
43940.84375,449,0
43940.84722,468,0
43940.85069,460,0
43940.85417,456,0
43940.85764,468,0
43940.86111,466,0
43940.86458,465,0
43940.86806,471,0
43940.87153,465,0
43940.875,505,0
43940.87847,479,0
43940.88194,490,0
43940.88542,477,0
43940.88889,488,0
43940.89236,484,0
43940.89583,500,0
43940.89931,503,0
43940.90278,547,0
43940.90625,511,0
43940.90972,521,0
43940.91319,518,0
43940.91667,503,0
43940.92014,522,0
43940.92361,558,0
43940.92708,514,0
43940.93056,542,0
43940.93403,525,0
43940.9375,518,0
43940.94097,531,0
43940.94444,537,0
43940.94792,538,0
43940.95139,539,0
43940.95486,541,0
43940.95833,548,0
43940.96181,545,0
43940.96528,553,0
43940.96875,591,0
43940.97222,583,0
43940.97569,555,0
43940.97917,603,0
43940.98264,593,0
43940.98611,558,0
43940.98958,583,0
43940.99306,601,0.0005
43940.99653,596,0.0011
43941,597,0.0016
43941.00347,627,0.0061
43941.00694,799,0.0105
43941.01042,934,0.015
43941.01389,997,0.0114
43941.01736,941,0.0078
43941.02083,908,0.0043
43941.02431,886,0.0035
43941.02778,959,0.0027
43941.03125,932,0.0019
43941.03472,914,0.0013
43941.03819,860,0.0006
43941.04167,923,0
43941.04514,913,0.0007
43941.04861,869,0.0015
43941.05208,965,0.0022
43941.05556,992,0.0015
43941.05903,937,0.0007
43941.0625,869,0
43941.06597,885,0.0018
43941.06944,990,0.0035
43941.07292,1006,0.0053
43941.07639,908,0.0035
43941.07986,891,0.0018
43941.08333,882,0
43941.08681,963,0.002
43941.09028,1019,0.0039
43941.09375,1007,0.0059
43941.09722,982,0.0039
43941.10069,966,0.002
43941.10417,943,0
43941.10764,937,0.0001
43941.11111,901,0.0001
43941.11458,889,0.0002
43941.11806,937,0.002
43941.12153,998,0.0037
43941.125,983,0.0055
43941.12847,962,0.0037
43941.13194,937,0.0018
43941.13542,927,0
43941.13889,891,0.0011
43941.14236,913,0.0022
43941.14583,971,0.0032
43941.14931,1020,0.0025
43941.15278,962,0.0018
43941.15625,939,0.0011
43941.15972,916,0.0009
43941.16319,877,0.0008
43941.16667,887,0.0006
43941.17014,954,0.0022
43941.17361,1004,0.0039
43941.17708,989,0.0056
43941.18056,947,0.0037
43941.18403,946,0.0019
43941.1875,916,0
43941.19097,903,0.0005
43941.19444,931,0.0009
43941.19792,933,0.0014
43941.20139,945,0.0012
43941.20486,907,0.001
43941.20833,893,0.0008
43941.21181,938,0.002
43941.21528,981,0.0032
43941.21875,958,0.0044
43941.22222,937,0.003
43941.22569,918,0.0015
43941.22917,879,0
43941.23264,914,0.0014
43941.23611,959,0.0028
43941.23958,971,0.0042
43941.24306,930,0.0031
43941.24653,929,0.002
43941.25,901,0.0009
43941.25347,901,0.0039
43941.25694,1006,0.007
43941.26042,965,0.01
43941.26389,934,0.0072
43941.26736,893,0.0045
43941.27083,884,0.0017
43941.27431,959,0.0016
43941.27778,927,0.0014
43941.28125,912,0.0013
43941.28472,861,0.0017
43941.28819,897,0.002
43941.29167,921,0.0024
43941.29514,872,0.0038
43941.29861,971,0.0053
43941.30208,1012,0.0067
43941.30556,1007,0.0045
43941.30903,976,0.0023
43941.3125,956,0.0001
43941.31597,934,0.0007
43941.31944,901,0.0012
43941.32292,876,0.0018
43941.32639,913,0.0041
43941.32986,961,0.0063
43941.33333,970,0.0085
43941.33681,953,0.0092
43941.34028,918,0.0099
43941.34375,896,0.0106
43941.34722,943,0.0115
43941.35069,971,0.0125
43941.35417,934,0.0135
43941.35764,910,0.0128
43941.36111,882,0.0121
43941.36458,965,0.0113
43941.36806,966,0.0114
43941.37153,924,0.0116
43941.375,911,0.0117
43941.37847,904,0.0127
43941.38194,940,0.0137
43941.38542,884,0.0147
43941.38889,839,0.0148
43941.39236,866,0.0149
43941.39583,912,0.015
43941.39931,944,0.015
43941.40278,911,0.015
43941.40625,837,0.015
43941.40972,860,0.015
43941.41319,931,0.015
43941.41667,923,0.015
43941.42014,813,0.015
43941.42361,807,0.015
43941.42708,824,0.015
43941.43056,833,0.015
43941.43403,885,0.015
43941.4375,949,0.015
43941.44097,847,0.015
43941.44444,842,0.015
43941.44792,860,0.015
43941.45139,881,0.015
43941.45486,891,0.015
43941.45833,882,0.015
43941.46181,888,0.015
43941.46528,876,0.015
43941.46875,842,0.015
43941.47222,794,0.015
43941.47569,744,0.015
43941.47917,800,0.015
43941.48264,831,0.015
43941.48611,771,0.015
43941.48958,765,0.015
43941.49306,767,0.015
43941.49653,774,0.015
43941.5,767,0.015
43941.50347,763,0.015
43941.50694,755,0.015
43941.51042,751,0.015
43941.51389,728,0.015
43941.51736,714,0.015
43941.52083,727,0.015
43941.52431,700,0.0147
43941.52778,670,0.0143
43941.53125,705,0.014
43941.53472,684,0.013
43941.53819,630,0.012
43941.54167,634,0.011
43941.54514,622,0.0115
43941.54861,614,0.0119
43941.55208,619,0.0124
43941.55556,635,0.0122
43941.55903,605,0.012
43941.5625,646,0.0118
43941.56597,595,0.0117
43941.56944,603,0.0115
43941.57292,598,0.0114
43941.57639,601,0.0113
43941.57986,584,0.0113
43941.58333,598,0.0113
43941.58681,601,0.0119
43941.59028,669,0.0125
43941.59375,642,0.0131
43941.59722,622,0.0125
43941.60069,647,0.012
43941.60417,633,0.0114
43941.60764,641,0.012
43941.61111,670,0.0126
43941.61458,685,0.0132
43941.61806,695,0.0125
43941.62153,682,0.0119
43941.625,664,0.0112
43941.62847,689,0.01
43941.63194,621,0.0088
43941.63542,625,0.0076
43941.63889,673,0.0082
43941.64236,630,0.0088
43941.64583,685,0.0095
43941.64931,622,0.0095
43941.65278,648,0.0095
43941.65625,686,0.0095
43941.65972,666,0.0084
43941.66319,607,0.0073
43941.66667,625,0.0062
43941.67014,662,0.0067
43941.67361,675,0.0072
43941.67708,673,0.0076
43941.68056,652,0.0077
43941.68403,741,0.0077
43941.6875,685,0.0078
43941.69097,736,0.0061
43941.69444,670,0.0044
43941.69792,725,0.0027
43941.70139,681,0.003
43941.70486,699,0.0033
43941.70833,655,0.0036
43941.71181,663,0.0024
43941.71528,531,0.0012
43941.71875,468,0
43941.72222,453,0
43941.72569,440,0
43941.72917,426,0
43941.73264,418,0
43941.73611,418,0
43941.73958,418,0
43941.74306,415,0
43941.74653,423,0
43941.75,413,0
43941.75347,418,0
43941.75694,424,0
43941.76042,421,0
43941.76389,421,0
43941.76736,417,0
43941.77083,433,0
43941.77431,429,0.0001
43941.77778,436,0.0002
43941.78125,431,0.0002
43941.78472,434,0.0005
43941.78819,437,0.0007
43941.79167,435,0.001
43941.79514,446,0.0007
43941.79861,444,0.0004
43941.80208,435,0.0002
43941.80556,442,0.0001
43941.80903,435,0.0001
43941.8125,459,0.0001
43941.81597,445,0.0001
43941.81944,444,0
43941.82292,447,0
43941.82639,446,0
43941.82986,442,0
43941.83333,455,0
43941.83681,451,0
43941.84028,451,0
43941.84375,456,0
43941.84722,456,0
43941.85069,443,0
43941.85417,460,0
43941.85764,463,0
43941.86111,464,0
43941.86458,464,0
43941.86806,456,0
43941.87153,469,0
43941.875,478,0
43941.87847,474,0
43941.88194,495,0
43941.88542,487,0
43941.88889,485,0
43941.89236,488,0
43941.89583,525,0
43941.89931,497,0
43941.90278,509,0
43941.90625,486,0
43941.90972,522,0
43941.91319,501,0
43941.91667,513,0
43941.92014,500,0
43941.92361,509,0
43941.92708,498,0
43941.93056,539,0
43941.93403,518,0
43941.9375,514,0
43941.94097,516,0
43941.94444,518,0
43941.94792,528,0
43941.95139,522,0
43941.95486,550,0
43941.95833,539,0
43941.96181,540,0
43941.96528,532,0
43941.96875,564,0
43941.97222,541,0
43941.97569,555,0
43941.97917,579,0
43941.98264,547,0
43941.98611,540,0
43941.98958,584,0
43941.99306,583,0.0008
43941.99653,556,0.0017
43942,606,0.0025
43942.00347,617,0.0067
43942.00694,763,0.0108
43942.01042,891,0.015
43942.01389,967,0.0116
43942.01736,953,0.0082
43942.02083,910,0.0048
43942.02431,896,0.0036
43942.02778,966,0.0023
43942.03125,925,0.0011
43942.03472,877,0.0017
43942.03819,939,0.0022
43942.04167,988,0.0028
43942.04514,947,0.0023
43942.04861,888,0.0017
43942.05208,918,0.0012
43942.05556,964,0.0013
43942.05903,935,0.0014
43942.0625,874,0.0015
43942.06597,913,0.0018
43942.06944,947,0.0021
43942.07292,902,0.0024
43942.07639,881,0.0032
43942.07986,944,0.0039
43942.08333,992,0.0047
43942.08681,948,0.0035
43942.09028,940,0.0023
43942.09375,920,0.001
43942.09722,902,0.0018
43942.10069,908,0.0025
43942.10417,960,0.0033
43942.10764,947,0.0028
43942.11111,934,0.0022
43942.11458,901,0.0017
43942.11806,918,0.0023
43942.12153,880,0.0029
43942.125,926,0.0035
43942.12847,1016,0.0039
43942.13194,1012,0.0042
43942.13542,989,0.0046
43942.13889,954,0.0031
43942.14236,937,0.0015
43942.14583,924,0
43942.14931,874,0.0006
43942.15278,909,0.0013
43942.15625,948,0.0019
43942.15972,954,0.0016
43942.16319,925,0.0012
43942.16667,907,0.0009
43942.17014,885,0.0025
43942.17361,900,0.0041
43942.17708,966,0.0058
43942.18056,1032,0.0051
43942.18403,1020,0.0045
43942.1875,1003,0.0039
43942.19097,962,0.0026
43942.19444,941,0.0013
43942.19792,923,0
43942.20139,903,0
43942.20486,882,0
43942.20833,869,0
43942.21181,917,0.003
43942.21528,1012,0.0059
43942.21875,1036,0.0089
43942.22222,998,0.0061
43942.22569,985,0.0033
43942.22917,938,0.0005
43942.23264,910,0.0008
43942.23611,888,0.0011
43942.23958,888,0.0014
43942.24306,901,0.0028
43942.24653,949,0.0042
43942.25,934,0.0056
43942.25347,908,0.0065
43942.25694,877,0.0073
43942.26042,949,0.0082
43942.26389,909,0.0066
43942.26736,888,0.005
43942.27083,865,0.0034
43942.27431,922,0.0043
43942.27778,981,0.0053
43942.28125,972,0.0062
43942.28472,909,0.0046
43942.28819,912,0.0029
43942.29167,887,0.0013
43942.29514,965,0.0024
43942.29861,1025,0.0036
43942.30208,975,0.0048
43942.30556,963,0.0032
43942.30903,934,0.0016
43942.3125,917,0
43942.31597,909,0.0019
43942.31944,901,0.0037
43942.32292,951,0.0056
43942.32639,945,0.006
43942.32986,903,0.0065
43942.33333,915,0.0069
43942.33681,973,0.0096
43942.34028,963,0.0123
43942.34375,943,0.015
43942.34722,899,0.0144
43942.35069,920,0.0138
43942.35417,877,0.0133
43942.35764,939,0.0128
43942.36111,934,0.0124
43942.36458,907,0.012
43942.36806,902,0.0125
43942.37153,992,0.013
43942.375,914,0.0135
43942.37847,832,0.014
43942.38194,935,0.0145
43942.38542,909,0.015
43942.38889,852,0.015
43942.39236,879,0.015
43942.39583,906,0.015
43942.39931,973,0.015
43942.40278,864,0.015
43942.40625,816,0.015
43942.40972,851,0.015
43942.41319,863,0.015
43942.41667,854,0.015
43942.42014,859,0.015
43942.42361,938,0.015
43942.42708,914,0.015
43942.43056,893,0.015
43942.43403,826,0.015
43942.4375,826,0.015
43942.44097,848,0.015
43942.44444,837,0.015
43942.44792,854,0.015
43942.45139,863,0.015
43942.45486,815,0.015
43942.45833,816,0.015
43942.46181,801,0.015
43942.46528,818,0.015
43942.46875,808,0.015
43942.47222,816,0.015
43942.47569,733,0.015
43942.47917,780,0.015
43942.48264,755,0.015
43942.48611,754,0.015
43942.48958,763,0.015
43942.49306,739,0.015
43942.49653,733,0.015
43942.5,707,0.015
43942.50347,708,0.015
43942.50694,698,0.015
43942.51042,754,0.015
43942.51389,669,0.015
43942.51736,705,0.015
43942.52083,731,0.015
43942.52431,742,0.0147
43942.52778,685,0.0144
43942.53125,645,0.0141
43942.53472,661,0.0138
43942.53819,649,0.0135
43942.54167,605,0.0131
43942.54514,637,0.0131
43942.54861,635,0.0131
43942.55208,621,0.013
43942.55556,622,0.0124
43942.55903,606,0.0118
43942.5625,606,0.0112
43942.56597,587,0.0113
43942.56944,606,0.0114
43942.57292,585,0.0115
43942.57639,569,0.0116
43942.57986,589,0.0116
43942.58333,589,0.0117
43942.58681,598,0.0117
43942.59028,617,0.0116
43942.59375,617,0.0116
43942.59722,589,0.0118
43942.60069,606,0.012
43942.60417,684,0.0123
43942.60764,619,0.0118
43942.61111,642,0.0113
43942.61458,605,0.0108
43942.61806,631,0.0106
43942.62153,631,0.0104
43942.625,631,0.0102
43942.62847,600,0.01
43942.63194,609,0.0097
43942.63542,623,0.0095
43942.63889,616,0.0086
43942.64236,596,0.0077
43942.64583,577,0.0068
43942.64931,587,0.0073
43942.65278,590,0.0078
43942.65625,592,0.0083
43942.65972,598,0.0082
43942.66319,597,0.0081
43942.66667,610,0.008
43942.67014,611,0.008
43942.67361,673,0.0081
43942.67708,649,0.0081
43942.68056,643,0.007
43942.68403,633,0.006
43942.6875,666,0.0049
43942.69097,632,0.0052
43942.69444,667,0.0054
43942.69792,632,0.0057
43942.70139,680,0.0048
43942.70486,675,0.0039
43942.70833,656,0.0031
43942.71181,590,0.002
43942.71528,489,0.001
43942.71875,470,0
43942.72222,447,0
43942.72569,434,0
43942.72917,421,0
43942.73264,425,0
43942.73611,410,0
43942.73958,420,0
43942.74306,417,0
43942.74653,408,0
43942.75,424,0
43942.75347,412,0
43942.75694,414,0
43942.76042,420,0
43942.76389,429,0
43942.76736,427,0
43942.77083,419,0
43942.77431,425,0.0002
43942.77778,434,0.0005
43942.78125,436,0.0007
43942.78472,439,0.0008
43942.78819,441,0.0009
43942.79167,434,0.0009
43942.79514,439,0.0007
43942.79861,440,0.0004
43942.80208,435,0.0001
43942.80556,442,0.0001
43942.80903,434,0.0001
43942.8125,447,0.0001
43942.81597,449,0.0001
43942.81944,451,0
43942.82292,446,0
43942.82639,449,0
43942.82986,453,0
43942.83333,447,0
43942.83681,457,0
43942.84028,458,0
43942.84375,452,0
43942.84722,450,0
43942.85069,456,0
43942.85417,487,0
43942.85764,457,0
43942.86111,454,0
43942.86458,453,0
43942.86806,470,0
43942.87153,463,0
43942.875,465,0
43942.87847,469,0
43942.88194,476,0
43942.88542,475,0
43942.88889,473,0
43942.89236,486,0
43942.89583,504,0
43942.89931,485,0
43942.90278,512,0
43942.90625,520,0
43942.90972,484,0
43942.91319,496,0
43942.91667,503,0
43942.92014,509,0
43942.92361,519,0
43942.92708,530,0
43942.93056,520,0
43942.93403,515,0
43942.9375,547,0
43942.94097,515,0
43942.94444,519,0
43942.94792,527,0
43942.95139,525,0
43942.95486,522,0
43942.95833,531,0
43942.96181,518,0
43942.96528,546,0
43942.96875,540,0
43942.97222,587,0
43942.97569,537,0
43942.97917,573,0
43942.98264,569,0
43942.98611,581,0
43942.98958,544,0
43942.99306,579,0.0002
43942.99653,595,0.0003
43943,555,0.0005
43943.00347,615,0.0053
43943.00694,775,0.0101
43943.01042,971,0.0149
43943.01389,979,0.0115
43943.01736,965,0.0081
43943.02083,960,0.0047
43943.02431,938,0.0031
43943.02778,924,0.0016
43943.03125,903,0
43943.03472,903,0.0003
43943.03819,982,0.0005
43943.04167,959,0.0008
43943.04514,918,0.0005
43943.04861,919,0.0003
43943.05208,922,0
43943.05556,911,0
43943.05903,934,0
43943.0625,921,0
43943.06597,911,0
43943.06944,913,0
43943.07292,920,0
43943.07639,921,0
43943.07986,903,0
43943.08333,909,0
43943.08681,931,0
43943.09028,924,0
43943.09375,914,0
43943.09722,915,0
43943.10069,900,0
43943.10417,951,0
43943.10764,957,0
43943.11111,971,0
43943.11458,927,0
43943.11806,926,0
43943.12153,916,0
43943.125,913,0
43943.12847,907,0
43943.13194,895,0
43943.13542,937,0
43943.13889,973,0
43943.14236,958,0
43943.14583,906,0
43943.14931,933,0.0003
43943.15278,935,0.0006
43943.15625,901,0.0009
43943.15972,965,0.0018
43943.16319,969,0.0027
43943.16667,971,0.0035
43943.17014,962,0.0023
43943.17361,953,0.0012
43943.17708,932,0
43943.18056,937,0
43943.18403,918,0
43943.1875,909,0
43943.19097,914,0
43943.19444,909,0
43943.19792,935,0
43943.20139,924,0
43943.20486,917,0
43943.20833,914,0
43943.21181,885,0.0001
43943.21528,943,0.0003
43943.21875,977,0.0004
43943.22222,985,0.0003
43943.22569,961,0.0001
43943.22917,953,0
43943.23264,953,0
43943.23611,953,0
43943.23958,912,0
43943.24306,924,0
43943.24653,918,0
43943.25,909,0
43943.25347,891,0.0008
43943.25694,948,0.0016
43943.26042,992,0.0025
43943.26389,989,0.0018
43943.26736,962,0.0011
43943.27083,965,0.0004
43943.27431,945,0.0003
43943.27778,909,0.0001
43943.28125,907,0
43943.28472,907,0.0001
43943.28819,960,0.0003
43943.29167,951,0.0004
43943.29514,934,0.0003
43943.29861,913,0.0001
43943.30208,932,0
43943.30556,913,0
43943.30903,866,0
43943.3125,916,0
43943.31597,918,0.0017
43943.31944,902,0.0033
43943.32292,887,0.005
43943.32639,987,0.0055
43943.32986,967,0.0059
43943.33333,921,0.0064
43943.33681,905,0.0093
43943.34028,877,0.0121
43943.34375,926,0.015
43943.34722,975,0.0147
43943.35069,967,0.0144
43943.35417,928,0.0141
43943.35764,923,0.0123
43943.36111,910,0.0104
43943.36458,893,0.0085
43943.36806,947,0.0089
43943.37153,912,0.0092
43943.375,869,0.0095
43943.37847,954,0.0104
43943.38194,931,0.0113
43943.38542,890,0.0122
43943.38889,901,0.0125
43943.39236,930,0.0128
43943.39583,893,0.0131
43943.39931,907,0.0135
43943.40278,909,0.0139
43943.40625,924,0.0144
43943.40972,921,0.0137
43943.41319,876,0.0131
43943.41667,869,0.0125
43943.42014,892,0.0133
43943.42361,872,0.0142
43943.42708,882,0.015
43943.43056,869,0.0149
43943.43403,869,0.0148
43943.4375,862,0.0147
43943.44097,854,0.0148
43943.44444,833,0.0149
43943.44792,847,0.015
43943.45139,903,0.015
43943.45486,889,0.015
43943.45833,844,0.015
43943.46181,827,0.0142
43943.46528,810,0.0134
43943.46875,771,0.0126
43943.47222,739,0.0125
43943.47569,675,0.0125
43943.47917,689,0.0124
43943.48264,664,0.013
43943.48611,664,0.0136
43943.48958,648,0.0142
43943.49306,645,0.0141
43943.49653,663,0.014
43943.5,656,0.014
43943.50347,669,0.0133
43943.50694,653,0.0127
43943.51042,656,0.012
43943.51389,654,0.012
43943.51736,610,0.0119
43943.52083,625,0.0118
43943.52431,639,0.0119
43943.52778,616,0.0119
43943.53125,641,0.012
43943.53472,603,0.0115
43943.53819,590,0.0111
43943.54167,601,0.0106
43943.54514,601,0.0108
43943.54861,611,0.0109
43943.55208,589,0.011
43943.55556,592,0.0105
43943.55903,589,0.0101
43943.5625,575,0.0096
43943.56597,578,0.0093
43943.56944,568,0.0091
43943.57292,553,0.0088
43943.57639,553,0.0089
43943.57986,558,0.009
43943.58333,561,0.009
43943.58681,560,0.0092
43943.59028,584,0.0093
43943.59375,583,0.0095
43943.59722,581,0.0093
43943.60069,583,0.0092
43943.60417,600,0.009
43943.60764,587,0.0089
43943.61111,596,0.0087
43943.61458,572,0.0085
43943.61806,594,0.0086
43943.62153,570,0.0088
43943.625,639,0.0089
43943.62847,600,0.0077
43943.63194,591,0.0066
43943.63542,562,0.0054
43943.63889,574,0.0063
43943.64236,622,0.0071
43943.64583,590,0.0079
43943.64931,587,0.0069
43943.65278,567,0.0059
43943.65625,564,0.0049
43943.65972,550,0.0053
43943.66319,547,0.0057
43943.66667,560,0.0061
43943.67014,577,0.0059
43943.67361,572,0.0056
43943.67708,569,0.0054
43943.68056,572,0.0056
43943.68403,590,0.0057
43943.6875,567,0.0059
43943.69097,637,0.0055
43943.69444,612,0.0051
43943.69792,612,0.0047
43943.70139,604,0.0044
43943.70486,613,0.004
43943.70833,654,0.0037
43943.71181,590,0.0025
43943.71528,516,0.0012
43943.71875,462,0
43943.72222,442,0
43943.72569,434,0
43943.72917,431,0
43943.73264,421,0
43943.73611,432,0
43943.73958,407,0
43943.74306,418,0
43943.74653,404,0
43943.75,410,0
43943.75347,409,0
43943.75694,417,0
43943.76042,416,0
43943.76389,421,0
43943.76736,429,0
43943.77083,418,0
43943.77431,435,0
43943.77778,430,0
43943.78125,431,0
43943.78472,436,0
43943.78819,442,0
43943.79167,446,0
43943.79514,446,0
